eisced,eduyrs,hincfel,hinctnta,uemp12m,gincdif,pdwrk,trstplt,trstprt,trstun,stfdem,imueclt,imwbcnt,imbgeco,feethngr,brncntr,ppltrst,nwspol,netusoft,rlgdgr,aesfdrk,health,happy,gndr,agea,domicil,lrscale,is_populist_voter,cntry_BE,cntry_BG,cntry_CH,cntry_CY,cntry_ES,cntry_FI,cntry_FR,cntry_GB,cntry_GR,cntry_HR,cntry_HU,cntry_IE,cntry_IL,cntry_IS,cntry_IT,cntry_LV,cntry_NL,cntry_NO,cntry_PL,cntry_PT,cntry_RS,cntry_SE,cntry_SI,cntry_SK
4,12,2,4.795666666666666,1,1,0,4.489333333333334,4.144333333333334,0,8,10,9,9,1,1,5,60,5,9,1,3,9,1,53,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,3,3,1,1,0,5,2,0,5.916999999999999,10,10,7.812999999999999,1,1,2,120,1,9,1,4,8,2,86,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,15,2,9,1,2,1,0,3,1,0,6,6,4,1,1,6,270,5,6,3,2,6,2,48,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,16,2,7,6,4,0,1,2,1,1,5,5,5,1,1,3,60,2,5,1,1,7,2,65,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,5,2,2,1,0,0,0,2,2,2,1,1,1,2,5,5,10,3,2,5,2,46,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,15,2,3,6,4,1,0,0,0,0,3,5,0,1,1,2,10,4,2,1,2,10,1,43,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,5,2,1,1,0,3,2,0,6,5,6,1,1,5,330,1,5,2,3,5,2,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16,2,5.075333333333332,1,2,0,8,9,5,8,6.598999999999998,88,6.412333333333333,1,1,0,1200,5,7,1,2,9,2,32,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,8,6,5,1,5,2,5,9,7,7,6,1,1,5,0,3,5,1,3,9,1,36,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,3,3.3890000000000002,6,2,0,8,8,5,8,5,5,5,1,1,7,180,4,10,2,3,7,2,66,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,6,6,3,0,0.38733333333333325,0,2.106333333333333,3.4086666666666674,4.098666666666666,88,4.027666666666667,1,2,0,0,2,5,2.059333333333333,3,5,2,66,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,9,3,4,1,3,1,9,5,5.019,6.254666666666667,4.2573333333333325,5,4,1,1,5,60,5,10,2,3,10,2,47,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,4,8,1,2,0,2,0,3,5,10,5,10,1,1,0,150,1,4,2,3,4,2,75,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,17,1,9,6,1,1,0,0,3.627333333333334,0,8,8,8,1,1,8,30,5,4,3,3,9,2,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,17,1,8,6,1,1,1,0,0,0,5,7,7,1,1,0,0,5,5,1,2,7,2,31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16,2,6.875666666666666,2,2,1,3,1,0,2,5,5,5,1,1,6,30,5,6,1,1,7,2,44,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,4,7,6,1,1,10,10,5,5,5,5,5,1,1,5,60,5,2,2,4,10,1,60,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,5,6,1,1,2,2,2,2,10,10,10,1,1,7,60,4,4,1,1,8,1,47,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,4,2,1,1,0,10,10,3.8016666666666663,5.602666666666667,0,5,3.148333333333333,1,1,0,240,5,10,1,1,0,2,64,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,6,1,1,0,0,5,8,3,0,0,0,1,1,5,60,5,5,1,2,8,1,67,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,7,6,2,1,8,8,5,8,1,1,2,1,1,8,120,5,10,1,2,8,2,55,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,9,2,1,1,3,3,4,10,5,5,5,1,1,8,30,5,4,1,1,8,1,34,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,20,1,9,6,2,1,2,1,7,1,8,88,7.5809999999999995,1,1,8,60,5,1,2,2,8,2,53,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,8,6,1,1,0,4,0,0,1,3,1,1,1,0,12,5,10,1,3,3,1,48,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,3,3.218,1,2,0,3,3,0,8,3,2,7,1,1,3,120,1,8,1,4,5,1,64,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,6,6,2,0,7,6,2,6,4,4,7,1,1,5,210,1,6,2,3,8,1,75,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,4,6,2,0,3,6,0,0,10,6,5,1,1,6,75,5,0,2,3,6,2,81,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,6,6,2,0,4,4,0,6,2,3,3,1,1,0,240,1,7,1,3,8,1,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,17,1,7,6,2,1,0,0,2,1,8,7,9,1,1,4,15,5,7,2,1,8,2,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,4.313666666666666,6,1,0,2,1,0,6,5,5,5.0633333333333335,1,1,0,30,5,6,1,2,5,1,72,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,4,6,2,1,5,3,0,4,5,3,5,1,1,2,60,5,9,2,2,10,1,45,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16,1,8,2,4,1,0,0,1,0,4,4,4,1,1,3,60,5,7,1,1,10,1,26,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,4,6,3,1,7,5,6,10,6,6,6,1,1,6,60,5,5,1,1,8,1,50,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,1,4.064333333333334,6,2.0286666666666666,0,10,10,10,9,8,9,10,1,1,5,300,1,5,1,2,9,1,72,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,1,5.638333333333334,6,1,0,3,0,5,10,0,0,0,1,1,2,600,5,2,1,1,8,2,71,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,9,6,3,0,1,2,10,3,0,8,7,1,1,5,60,5,7,3,2,8,2,37,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,15,2,5,2,3,1,0,0,0,0,5,5,0,1,1,5,15,5,6,2,3,8,1,28,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,3,3.2543333333333333,6,1.9346666666666663,0,6.057000000000001,10,5,5,0,0,0,1,1,4.202333333333334,240,5,7,1,3,5,1,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,1,10,6,1,0,5,5,0,6,5,5,5,1,1,5,120,2,5,2,1,10,2,56,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,6.3389999999999995,6,2,1,1,1,0,4,6.356999999999999,88,8,1,1,1,60,1,4,1,2,4,1,65,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,9,6,1,0,5,4,2,9,3,2,4,1,1,3,60,4,5,1,3,9,1,63,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,17,2,7,6,2,0,2,3,0,4,6,5,6,1,1,5,30,5,8,2,2,8,2,24,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,4,6,2,0,5,5,5,8,5,5,5,1,1,4,180,2,4,2,3,8,1,71,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,18,2,9,2,2,1,3,2,2,7,5,6,7,1,1,3,60,5,8,2,2,8,1,51,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,7,6,2,0,0,2,3,6,8,10,6,1,1,0,60,1,8,1,3,9,1,71,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,3,5,6,2,0,9,8,3,1,3,1,2,1,1,5,60,2,9,3,3,7,2,70,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16,1,8,2,1,1,3,2,6,5,4,5,5,1,1,6,30,5,4,1,3,6,2,56,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,8,1,4,6,2,0,9,3,5,8,8,8,7,1,2,7,180,1,5,3,3,9,2,84,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16,1,10,6,1,1,0,2,2,0,5,5,5,1,1,3,60,5,2,3,1,7,1,25,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,5,1,3,0,5,5,8,9,4,6,5,1,1,7,20,5,10,2,1,10,2,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,3,5,1,1,1,0,0,5,5,5,5,5,1,1,5,360,5,5,1,1,5,2,47,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,3.941666666666667,6,3,1,4,4,2,5,0,0,5,1,1,0,180,1,2,1,2,7,2,63,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,5.989333333333333,2,2,1,7,6,0,8,5,7,4,1,1,7,60,5,8,1,2,9,1,53,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,2,10,6,3,0,10,10,0,8,8,10,10,1,1,0,120,1,8,2,4,10,2,74,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11,2,4.9813333333333345,1,2,1,1,2,3,4,3,4,2,1,1,0,0,5,7,2,2,10,1,34,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,3.867,6,2,0,10,5,0,1,5,4,9,1,1,0,750,5,10,2,4,10,2,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,15,2,10,2,1,0,0,0,5,3,4.530333333333333,88,0,1,1,6,30,5,9,3,3,6,2,24,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,19,1,10,6,4,0,10,10,6,3,5,5,2,1,1,2,120,5,6,1,1,10,2,54.07566666666668,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,3,2.9459999999999997,6,2,0,3,3.1333333333333333,4.376666666666667,7,6,6,5,1,2,5,90,4,8,3,4,5,1,76,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,4.171666666666667,6,2,0,4,2,0,5,7,7,5,1,1,7,90,1,4,2,3,1,2,74,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,3,1,2,1,6,9,3,7,5,5,3,1,1,1,60,1,7,1,2,7,1,66,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,9,1,4,6,2,0,5,5,4.404333333333334,5,5,5,6,1,1,4,30,5,7,2,3,9,2,72,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,6,6,1,1,1,1,1,4,4,5,4,1,1,4,30,5,5,2,1,8,2,40,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,6,6,1,0,5,2,0,10,0,0,0,1,1,3,60,1,10,1,1,10,1,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16,2,6,6,1,0,3,3,3,0,4,4,4,1,1,3,45,1,0,1,3,5,1,71,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,17,3,8,2,3,1,3,5,2,3,7,7,8,1,1,8,30,5,6,1,2,8,1,38,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16,2,6.073333333333334,1,1,1,2,1,5,0,10,10,7,1,1,3,120,5,1,4,3,8,2,45,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,6,6,1,0,4,7,4,5.8886666666666665,10,10,10,1,1,0,0,3,8,1,2,10,2,63,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,2,6,5,0,8,5,0,5,6,7,6,1,1,5,60,5,9,1,2,10,2,68,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,3,6,1,0,5,5,0,0,5,3,8,1,1,5,0,4,5,1,3,9,2,72,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,17,2,8,2,2,1,0,1,5,0,8,10,10,1,1,3,60,5,0,1,1,1,1,46,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,12,2,5,2,2,0,4,2,0,1,3,3,4,1,1,7,20,3,2,2,3,6,1,71,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,1,2,1,3,0,3,2,0,10,5,5,5,1,1,7,180,2,10,2,1,7,2,73,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,16,2,6.419666666666666,6,1,1,0,0,0,0,5,5,4,1,1,2,15,5,10,2,1,10,2,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,3.408666666666667,6,2,0,5,4,5.002333333333333,5,5.855333333333334,6,6,1,1,6,60,1,6,2,3,7,1,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,4,5,1,1,0,5,5,0,2,5,5,5,1,1,0,180,1,5,1,5,8,1,55,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,4,1,3,0,7,7,0,4,5,7,5.7296666666666685,1,1,3,240,1,0,1,3,10,2,73,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,2,4,6,3,0,5,5,0,0,5,5,5,1,1,0,180,1,2,1,1,10,2,66,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,4,2,1,1,0,7,8,2,5,9,9,9,2,1,0,60,5,9,2,3,3,2,55,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,6,6,1,0,7,7,5,8,2.9153333333333338,2,3.1953333333333336,1,1,5,90,2,7,1,3,6,2,72,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,3,3.4816666666666665,6,2,0,10,10,8,6,10,6,0,1,1,0,120,1,5,3,5,10,2,75,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,3,2,1,2,0,1,1,0,4,3,3,2,1,1,3,15,5,8,2,3,8,1,55,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,10,6,1,0,1,1,1,1,7,7,7,1,1,7,60,1,10,1,3,8,1,74,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,15,2,9,6,2,0,0,2,1,2,10,10,10,1,1,8,5,5,5,1,1,9,2,22,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,12,2,4,6,1,0,0,0,0,3,5,0,10,1,1,4,60,5,8,2,3,5,2,74,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,11.024333333333335,2,2,2,2,0,5,5,3,4,0,0,0,1,1,10,90,1,6,2,3,6,1,71,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,12,1,9,6,1,1,4,4,5,5,6,5,4,1,1,5,60,5,2,2,2,7,2,61,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,18,2,7,6,2,0,4,4,7,5,7,8,6,1,1,6,30,5,0,2,2,9,2,33,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,16,3,1,2.955333333333334,2,0,2,4,7,4,8,8,5,1,1,8,5,5,3,1.9740000000000004,4,2,2,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,12,2,7,2,1,1,3,3,5,4,8,5,8,1,1,5,90,5,0,3,2,5,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,18,1,8,6,4,1,7,7,8,8,7,7,5,1,1,4,45,5,0,1,3,9,2,64,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,12,3,6,6,5,0,4,2,5,1,5,4,2,1,1,7,5,5,1,2,2,9,2,27,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,9,2,1,6,3,0,5.342333333333332,5,5.026,5.416999999999999,5,3,2,1,1,5,120,3,5.708333333333332,2,3,9,2,85,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,12,1,7,6,3,1,6,6,6,9,10,8,7,1,1,9,60,5,5,1,1,10,2,64,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,15,1,8,6,2,0,1,3,7,7,5,7,6,1,1,3,60,5,2,1,2,8,2,68,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,12,2,7,6,3,0,4,4,6,7,7,7,7,1,1,5,30,5,3,2,1,10,1,65,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,15,1,10,2,3,1,5,5,7,6,7,7,8,1,1,7,30,5,2,2,2,8,2,26,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,11,2,4,1,2,0,5,8,4,9,8,88,7,1,1,8,15,5,5,1,2,7,1,71,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,20,1,10,6,2,0,7,6,9,8,8,8,8,1,2,7,60,5,0,2,1,10,1,70,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,13,2,4.7299999999999995,6,4,0,7,7,6,9,7,9,8,1,1,5,15,5,10,1,1,10,1,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,16,4,1,1,1,0,2,4,8,4,7,5,8,1,1,4,30,5,0,2,3,4,1,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,15,1,8,6,3,0,3,2,3,4,7,7,7,1,1,4,60,5,7,1,3,7,2,72,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,12,1,5,6,1,0,4,4,8,4,9,9,9,1,1,9,60,5,2,1,4,5,1,53,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,19,1,9,6,4,0,5,5,9,8,6,3,8,1,1,3,60,5,2,2,3,9,2,76,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,12,2,5.864666666666666,2,3,0,1,3,9,10,4,3,6,1,1,5,30,5,6,2,2,8,1,19,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,17,1,10,6,2,1,8,8,8,8,6,7,6,1,1,7,30,5,5,1,1,8,1,36,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,17,1,8,6,3,0,3,8,5.745333333333334,4,3,6,6,1,2,6,30,5,4,2,2,8,2,39,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,16,1,8,2,2,1,7,6,6.8260000000000005,4,9,5,5,1,1,7,300,5,1,3,2,8,2,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,9,1,4.468000000000001,6,2,0,3,2,3,5,5,5,5,1,1,5,150,1,2,2,3,10,2,81,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,17,1,8,6,2,1,7,6,8,7,8,8,8,1,2,9,45,5,8,1,1,8,2,62,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,18,1,10,2,2,1,7,7,5,8,9,9,9,1,1,8,60,5,1,1,3,8,1,49,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,13,2,7,6,3,0,3,3,6,7,5,5,8,1,1,3,20,5,7,1,2,10,2,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,16,1,9,6,1,1,6,6,7,6,8,6,7,1,1,7,30,5,0,1,2,9,2,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,14,4,2,1,1,0,5,5,7,7,0,0,1,2,2,1,60,5,10,3,3,5,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,14,1,6,6,3,1,3,1,5,7,8,7,7,1,1,2,60,5,5,2,2,9,2,32,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,15,1,10,6,1,1,3,3,4,8,10,8,7,1,1,6,60,5,0,1,1,8,2,42,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,16,2,9,6,3,1,6,6,7,8,8,7,5,1,1,6,60,5,2,2,3,6,2,44,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,14,2,7,1,1,0,5,5,5,8,10,10,10,1,1,0,90,5,5,1,2,8,1,63,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,12,2,5,2,1,0,7,7,5,5,7,5,7,1,1,5,180,3,0,1,1,7,1,76,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,18,2,2,2,1,0,3,3,7,6,9,5,5,1,1,7,15,5,0,1,2,6,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,14,1,9,6,2,1,7,7,8,8,9,8,5,1,1,8,5,5,5,1,2,8,2,45,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,16,2,6,6,3,1,3,3,4,6,7,3,3,1,1,8,15,5,5,2,1,8,1,45,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,10,1,6,2,2,0,8,7,8,8,10,8,7,1,1,9,60,5,1,1,2,9,1,64,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,14,1,10,6,2,1,9,7,4,10,6,8,6,1,1,8,540,5,0,2,2,9,2,57,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,19,1,8,6,2,1,7,7,9,6,7,5,7,1,1,8,10,4,3,1,1,7,2,43,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,15,1,8,6,4,1,6,6,7,5,7,8,8,1,1,6,30,5,5,1,3,9,2,53,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,17,1,7,2,2,1,4,5,7,8,8,8,9,1,1,8,30,5,0,1,1,9,1,32,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
